description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Paul deGrandis,1,600,40,75,%,,,,,,
,3,30,100,100,%,,90,70,70,%,
,1,180,55,55,%,,,,,,
,1,120,115,115,%,,,,,,
,6,15,106,106,%,,75,90,90,%,
,1,180,75,75,%,,,,,,
,5,30,105,105,%,,120,95,95,%,
,1,180,73,73,%,,,,,,
,6,30,105,105,%,,90,95,95,%,
,1,180,70,70,%,,,,,,
,6,20,110,110,%,,40,95,95,%,
,1,180,63,63,%,,,,,,
,5,30,110,110,%,,30,100,100,%,
,1,30,150,150,%,,,,,,
,1,720,65,40,%,,,,,,
