description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Paul deGrandis,1,300,38,68,%,,,,,,
,1,1500,72,72,%,,,,,,
,4,10,280,280,%,,60,79,79,%,
,1,600,82,82,%,,,,,,
,1,600,89,89,%,,,,,,
,1,600,75,75,%,,,,,,
,2,20,141,141,%,,40,80,80,%,
,1,60,101,101,%,,,,,,
,1,60,106,106,%,,,,,,
,1,360,89,89,%,,,,,,
,1,360,82,82,%,,,,,,
,1,720,75,75,%,,,,,,
,1,360,72,72,%,,,,,,
,1,360,65,65,%,,,,,,
,1,20,111,111,%,,,,,,
,1,300,65,38,%,,,,,,
