description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"The demands of MTB riding will often require you to be at your limit, but then find some more! Welcome to supra-threshold into VO2!The focus today is on your VO2 work, but we perform this under the stress of starting from a threshold level.",1,180,50,50,%,,,,,,
,1,60,60,60,%,,,,,,
,1,60,65,65,%,,,,,,
,1,60,81,81,%,,,,,,
,1,60,103,103,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,85,85,%,,,,,,
,1,120,50,50,%,,,,,,
,1,60,110,110,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,92,92,%,,,,,,
,1,60,105,115,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,92,92,%,,,,,,
,1,60,105,115,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,92,92,%,,,,,,
,1,60,105,115,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,92,92,%,,,,,,
,1,60,105,115,%,,,,,,
,1,180,50,50,%,,,,,,
,10,30,110,110,%,,15,50,50,%,
,1,300,50,50,%,,,,,,
