description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Another threshold focused session that adds an element of MTB specificity. The main set of intervals consists of repeated anaerobic efforts, followed by a sustained period of time at and above threshold.Much like an MTB race, you will be required to produce high power with little recovery.",1,300,45,70,%,,,,,,
,2,10,175,175,%,,50,50,50,%,
,1,60,50,50,%,,,,,,
,1,180,80,80,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,109,109,%,,,,,,
,1,120,50,50,%,,,,,,
,1,180,100,100,%,,,,,,
,1,180,50,50,%,,,,,,
,4,45,140,140,%,,120,60,60,%,
,1,600,85,85,%,,,,,,
,1,180,95,95,%,,60,110,110,%,
,1,120,60,60,%,,,,,,
,1,180,95,95,%,,60,110,110,%,
,1,120,60,60,%,,,,,,
,1,180,95,95,%,,60,110,110,%,
,1,300,50,50,%,,,,,,
