description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This is a tough session so don't be tempted to overdo it on the ""pushing"" interval as the ""pulling"" efforts are hard!Do these at whatever cadence you're most comfortable with.",1,1200,35,85,%,,,,,,
,1,300,40,40,%,,,,,,
,1,900,92,92,%,,,,,,
,1,600,40,40,%,,,,,,
,3,240,105,105,%,,240,40,40,%,
,1,300,40,40,%,,,,,,
