description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"In this session we are focusing on your ability to ride at a tempo effort after first producing a short, high powered acceleration.However, the target power of the tempo interval descends over the course of the effort.",1,300,45,75,%,,,,,,
,2,60,80,80,%,,60,56,56,%,
,2,60,95,95,%,,60,55,55,%,
,1,120,55,55,%,,,,,,
,1,300,95,95,%,,,,,,
,1,300,50,50,%,,,,,,
,1,20,160,160,%,,,,,,
,1,300,90,76,%,,,,,,
,1,180,50,50,%,,,,,,
,1,20,160,160,%,,,,,,
,1,360,90,76,%,,,,,,
,1,180,50,50,%,,,,,,
,1,20,160,160,%,,,,,,
,1,420,90,76,%,,,,,,
,1,300,50,50,%,,,,,,
