description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"To accurately assess the strengths of each Zwift Academy participant, some of the sessions are focused on allowing you to fill out your Power Duration curve. Today's session is all about producing your best 20 second power.Prior to completing this maximal effort, the session includes a range of intervals that will allow you to get a feel for your target 20 second maximal power.",1,300,45,75,%,,,,,,
,5,30,85,85,%,,30,60,60,%,
,1,60,50,50,%,,,,,,
,1,180,85,85,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,102,102,%,,,,,,
,1,120,50,50,%,,,,,,
,4,15,115,115,%,,45,63,63,%,
,1,360,50,50,%,,,,,,
,3,30,107,107,%,,180,63,63,%,
,1,360,50,50,%,,,,,,
,1,25,0,0,0,,,,,,
,1,60,50,50,%,,,,,,
,1,180,63,63,%,,,,,,
,1,120,50,50,%,,,,,,
,1,25,0,0,0,,,,,,
,1,60,50,50,%,,,,,,
,1,360,63,45,%,,,,,,
