description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Pav Bryan,1,900,50,50,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,90,90,%,,,,,,
,1,900,50,50,%,,,,,,
