description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Recovery period is only short, so make sure you make the most of it, keep the legs spinning (but back off the power as much as possible), try not to slump over the bars, remain upright and ensure you have a good airflow and full bottle of drink for this one!",1,900,25,85,%,,,,,,
,1,300,65,65,%,,,,,,
,6,240,105,105,%,,240,50,50,%,
,1,900,75,25,%,,,,,,
