description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Start with a good warm up (10 minutes Zone 1, then 5 minutes Zone 2, 5 minutes Zone 3 followed by 5 minutes easy spinning). Then straight in at Threshold Pushing powers for 12 mins. Have 10 mins easy soft pedalling and repeat - warm down 15 minutes. This session is designed to increase your FTP from below. Working predominately aerobic metabolism. In time your body will become more comfortable at these powers and your FTP will increase.",1,1200,45,75,%,,,,,,
,1,300,52,52,%,,,,,,
,1,720,100,100,%,,,,,,
,1,600,52,52,%,,,,,,
,1,720,100,100,%,,,,,,
,1,600,52,52,%,,,,,,
,1,600,65,45,%,,,,,,
