description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Don't go out too hard - the first 2-3 minutes of the 10 will feel comfortable, by the end you won't be quite as comfortable. Try and keep the 30 seconds 'off' with the legs still producing the power. Don't let off the gas completely!!",1,1200,25,90,%,,,,,,
,1,300,65,65,%,,,,,,
,20,30,130,130,%,,30,70,70,%,
,1,600,65,65,%,,,,,,
,20,30,130,130,%,,30,70,70,%,
,1,600,75,25,%,,,,,,
