description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"A challenging session that requires completing race-like intervals, involving efforts of anaerobic capacity, sweet spot and neuromuscular power.",1,300,45,75,%,,,,,,
,2,60,80,80,%,,60,50,50,%,
,2,60,98,98,%,,60,50,50,%,
,1,120,50,50,%,,,,,,
,1,120,50,50,%,,,,,,
,1,120,120,120,%,,,,,,
,1,180,88,94,%,,,,,,
,1,15,150,150,%,,,,,,
,1,180,50,50,%,,,,,,
,1,120,120,120,%,,,,,,
,1,180,88,94,%,,,,,,
,1,15,150,150,%,,,,,,
,1,180,50,50,%,,,,,,
,1,120,120,120,%,,,,,,
,1,180,88,94,%,,,,,,
,1,15,150,150,%,,,,,,
,1,180,50,50,%,,,,,,
,1,120,120,120,%,,,,,,
,1,180,88,94,%,,,,,,
,1,15,150,150,%,,,,,,
,1,180,50,50,%,,,,,,
,1,120,120,120,%,,,,,,
,1,180,88,94,%,,,,,,
,1,15,150,150,%,,,,,,
,1,120,50,50,%,,,,,,
,1,300,75,45,%,,,,,,
